id,date,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-6A2EC3F2A93749BBA3B7-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-6557BF09DCC549E0B891-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-9AB3E24CFD7E4DC6A270-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-00AD79142D9E41B3A10C-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,20 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4AC03155485D4F38A3C9-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,22 dk.,"7,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-C4C0889EE91A448595AB-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,17 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-7E2449A0134C4075A748-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,30 dk.,"10,5 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-444CA159F033434EAC47-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-85E9CD5B971E4645AC36-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,24 dk.,"11,1 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-1B782CC9637F40CA8D16-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,15 dk.,"5,6 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-2DB7EB0005CD40B1BDE4-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,27 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-3F3A6F0868D04BFC8AEB-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-577F0FBBE1934849B4ED-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,21 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-B31CEBFEBCFC489C8F43-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-E3D85DD915DB4BB1BCA1-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,19 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-00E853399908444E869D-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-91284928D0744CD68CC8-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,23 dk.,"7,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-51D4E3D12A59434AAD42-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,18 dk.,"6,4 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-883CFAAF91B44114AEE7-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,29 dk.,"10,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-F9BEABFE07AC4082AFFD-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-F9046F353C484AA8AC61-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,22 dk.,"8,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-3AAEC881ACDB40FD8C18-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,15 dk.,"5,6 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-0D10CD10D4BA4551B00B-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,22 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-7617E748E9CA48E9A7D3-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,27 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-6CC52DF9E2854B7CA199-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-9EF1E1D66BD94B6C8AC3-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-3C64430C48A24408A0EB-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-1B197383399C4F8AB192-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,21 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-F907065B43C14BDF8EE8-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,28 dk.,"10,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-38FB6F32F1C340838FBF-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,23 dk.,"9,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-A7C70EF13C5E40CBB459-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,16 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-3EE689F9C7824DD1BA3D-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,14 dk.,"5,9 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-33535C1A2BFC42E08323-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,20 dk.,"10,5 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-692759628B064558A7AB-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-230286B91DE64DE08329-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-E63FE7931FE940ED8F0D-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,26 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-5338BBAD5CBA4317994B-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,21 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-223942F85EB44BCFB41D-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,21 dk.,"7,3 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-ACA0325AD56D497C8708-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,16 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-1EC7C66134D5426AA16A-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4524EA6F7B7C4595B55B-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,24 dk.,"8,9 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-D72F62601B324B36927F-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,17 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-D2B10B72B4FF4B989837-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,29 dk.,"10,4 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-37674CB54A314467A67D-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,20 dk.,"10,5 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-F7533F44F7204C599452-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-EEBA35D5194C4EC1A56F-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,14 dk.,"5,9 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-E26635CE491C42B397F7-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,25 dk.,"12,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-623F2A6FCD364241A0BF-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,20 dk.,"8,8 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-E9A6D1FB3D85427F8A9C-2024-3-3,2024-3-3,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-DE552369EFAA44BEA213-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,22 dk.,"7,2 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-C810215C8BE544F6BB6D-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,18 dk.,"9,7 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-68A95C34737F4322A66C-2024-3-3,2024-3-3,MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157,17 dk.,"5,6 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-BE992061D5184038A547-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,24 dk.,"9,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-5F066DF348BD4BADA81F-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,30 dk.,"10,6 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-DEC3CBA335EE4E7D8FC5-2024-3-3,2024-3-3,MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244,16 dk.,"6,1 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-F58102822A5E40DF8F3A-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,14 dk.,"5,5 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-C2EDAF64B7B7474391ED-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,8 dk.,"2,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-4480F61A77E0450DA486-2024-3-3,2024-3-3,MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299,22 dk.,"11,1 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-598D9FB5F2E04B55B419-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,16 dk.,"6,9 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-58A26B58C8044E5C9017-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,25 dk.,"15,6 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-B282CB161A4241C0BA0F-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,25 dk.,"12,2 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
DD-F8A7E702ED954DD2A775-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,22 dk.,"12,9 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-814E50F3D7AD4257A621-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,18 dk.,"8,9 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-A13B39BB9836428B8B1C-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,19 dk.,"11,6 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
DD-C58185997A2147B79882-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,13 dk.,"5,0 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
DD-F8585EA3689046A4B46F-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,18 dk.,"9,8 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
DD-F6F4F8D27CB24587B05B-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,26 dk.,"13,5 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-7A4269581CD44BB0A00F-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,28 dk.,"13,8 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
DD-1E3EBEC82AE94453A9C7-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,40 dk.,"22,2 km",MG-G8SER5RHTGTJXVCA9V2M,40.9395705,29.3176217
DD-B79ED555B78140EAB87A-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,22 dk.,"12,6 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-AA814FF444964C2087EE-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,26 dk.,"15,2 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-F9EFC1C3092C4E4AB83D-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,32 dk.,"20,0 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-2809847E8490469F8352-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,18 dk.,"6,3 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-AAC8DFDB75D7464D8788-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,14 dk.,"6,3 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-6C0A9E1E0C28422181EF-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,20 dk.,"12,4 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DD-0B5CBD6CC5DB4204A45C-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,24 dk.,"11,8 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-7F404AECCBF841FA97D4-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,18 dk.,"11,2 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
DD-79B5D46801E5477FB86D-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,15 dk.,"7,2 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-CDC062C9CA3C46748654-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,19 dk.,"6,3 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-F6D238C4721A4AACAC65-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,15 dk.,"8,3 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-B398F25303D749BC82CB-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,24 dk.,"14,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-A7B792BAFDAA4C16BF53-2024-3-4,2024-3-4,MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732,15 dk.,"8,1 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
