id,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-F8522F1FF19D4B02A4FD-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,20 dk.,"11,9 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-806F08358D64473E879E-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,17 dk.,"12,1 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-75220A0D5DF64504A5B6-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,19 dk.,"12,8 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-0D489CE5EDC34C0CB5EB-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,17 dk.,"10,0 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-273AA79F82F04F9AA459-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,22 dk.,"13,9 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-FF3BEF6AD0174EDCAB77-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,13 dk.,"7,6 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-F9AF3D486C8D423BA3A9-2023-2-5,MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491,18 dk.,"11,5 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-4E3A473B5EE240108045-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,10 dk.,"5,0 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-E997A42B76E644469B28-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,13 dk.,"5,1 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-0EE403406D0846DC9BCF-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,12 dk.,"8,2 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-1106FCA95425474DBC73-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,7 dk.,"2,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-01546927DBA441B6BB6F-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,18 dk.,"18,7 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-10BC6F136E6944F18B20-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,7 dk.,"2,8 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-2A62E6A046F94E44891A-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,15 dk.,"6,4 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-5E8B9E961B58484D8910-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,4 dk.,"1,1 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-D6B5AC0D52D441DDAA0C-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,23 dk.,"21,8 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-D03C0130C22C42B0B340-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,5 dk.,"1,6 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-5EF7BC95F52444E2A412-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,7 dk.,"4,2 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-4231EF9ED0AD44B68DD9-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,7 dk.,"2,4 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-32236606E2AE44358F69-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,12 dk.,"7,6 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-F7BEE453B9DC4CD3917E-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,13 dk.,"5,0 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-1558D222EE934B089A96-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,9 dk.,"4,8 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-182867C7CB504A6FA6D5-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,19 dk.,"16,6 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-A66181C3C2FE4AE2B81A-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,16 dk.,"6,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-69F142FB6ABC44FAB83A-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,11 dk.,"7,1 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-F142007C982B4520B86C-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,22 dk.,"17,0 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-0C54E08D245C4FF18988-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,21 dk.,"16,0 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-92C355DE673047229B22-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,18 dk.,"15,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-3AEA98173B164626A5CA-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,24 dk.,"15,8 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-BF80901F8DF041CDA69E-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,23 dk.,"20,2 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-82A35F67FA994AAA858A-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,21 dk.,"19,9 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-30A82E2F2F604E3EA750-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,11 dk.,"4,0 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-C3765A20D3FA49D9AEAB-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,24 dk.,"13,3 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-10E2727FEDA64F93AFCD-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,18 dk.,"9,4 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-3CFCE04EA0C0447197D9-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,16 dk.,"14,0 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-F40A54A3A10D4B9083FE-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,28 dk.,"20,1 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-265DA975217949408942-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,18 dk.,"8,9 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-DA0E6A4E52954C76AACF-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"6,2 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DD-32CF142F97F947588B23-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,15 dk.,"8,3 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-255918463D68414CBD53-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,18 dk.,"14,2 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-552AB1C9C4F64762A7DB-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,19 dk.,"18,8 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-DBFC3B1FE03B42718C6C-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,26 dk.,"22,6 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-EAC9F0C864974DEF90AA-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,22 dk.,"19,7 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-AADD3D77DA7245A4AE47-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"11,0 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-86DFFEA8BDB64212A9EC-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"11,9 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-72858AD037BE4332A7C0-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,16 dk.,"15,6 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-02A64E5E6EBD4B47AC48-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"11,9 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-A5039C39852A416A92BC-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,14 dk.,"12,4 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-4248F844AA5F476B80A9-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,15 dk.,"7,1 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-FD9D33A046704B998300-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,17 dk.,"11,8 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-59154CCE8C3F4FBD8A6A-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,15 dk.,"9,0 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-383FF1D67B344087A19C-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,15 dk.,"12,8 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-666D7E5A508E480F9746-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,20 dk.,"12,9 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-E3EEDE1D190145FEA100-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,10 dk.,"4,7 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-21221FCE9411477EA4E1-2023-2-5,MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874,17 dk.,"10,4 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-9881E2E2708A471AAF82-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,22 dk.,"20,6 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-28FAF75F57384EAA8F5A-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,6 dk.,"2,1 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-D49900F709EA402794E0-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,9 dk.,"3,1 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-8943ACE5C8E543C5A6BF-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,17 dk.,"10,1 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-F796131AA88C40238941-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,14 dk.,"6,9 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-99287A5654454340B99A-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,8 dk.,"2,8 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-4BB1F8A15BFC49609BEC-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,13 dk.,"6,6 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-3F2B3BA04BD34A3AAB10-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,27 dk.,"21,6 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-D0E9FB40660E41269167-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,14 dk.,"5,7 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-3DB160F8F1D04CB3A992-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,11 dk.,"4,3 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-D26829D9D8AA4617938A-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,22 dk.,"17,2 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-5DD8AA83008D491B8233-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,15 dk.,"6,9 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-7A67A32109E6409085A3-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,12 dk.,"6,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-79E130EB40A04A2FA2D0-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,7 dk.,"2,9 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-21F251178C024DF19268-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,5 dk.,"1,8 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-04E0A528473F40F98E75-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,16 dk.,"9,0 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-BB48E13D791947448284-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,15 dk.,"5,4 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-3393F8BF68CE4B9C9056-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,13 dk.,"6,2 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-DFAF04DB336349C9A87C-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,26 dk.,"18,5 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-7279D2835F314A929EC3-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,25 dk.,"17,6 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-F19944931F6F450CA7F1-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,23 dk.,"18,5 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-E6826F357E1644D281E5-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,25 dk.,"21,8 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-0912A384FC114D9983CC-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,27 dk.,"21,8 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-7D3C1BF7121341CA9D3E-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,22 dk.,"12,2 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DD-62512004521F4E559B63-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,26 dk.,"16,2 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-5AA2A0E0CD3747ECAB2A-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,22 dk.,"10,6 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-9BBCBF5CB7CE492CA06B-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,19 dk.,"7,9 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DD-8D19DA6370214DC9A5A3-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,20 dk.,"9,9 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-5D0B4EEA004A41639631-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,23 dk.,"15,7 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-8D9F0559350748F4A92F-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,20 dk.,"15,6 km",MG-PB1BQVMGF5OMPTYQKXFX,40.9194316,29.1668144
DD-71F9C8D4A10041C890B0-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,33 dk.,"21,8 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-3908A2CE179946F786FF-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,24 dk.,"20,7 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-2C12CC65233F4A10AA1C-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,26 dk.,"21,6 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-40E51C77DB0441519D4E-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,31 dk.,"24,2 km",MG-7O7S0NFPBMDNXTHPC6FW,40.877863,29.23139
DD-EDDD24C34A7F42568BC2-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,18 dk.,"12,9 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-77AB888E878C4CA98999-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,21 dk.,"17,4 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-A1531F8DC9D740BDA1C0-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,19 dk.,"13,8 km",MG-STQFARWCNFZ85VRF7ZRK,41.0250387,29.1066022
DD-D0FB34E03A1B4C5A89D1-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,29 dk.,"17,5 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-B966F1CCB4994FB18718-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,19 dk.,"14,3 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DD-A2C93467367B4524A7D3-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,16 dk.,"5,7 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-7E9DFF812F284A36804A-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,18 dk.,"12,4 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-89988F68E46248F2AB04-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,20 dk.,"13,9 km",MG-WUCMUKQH4AYLUTRTG8LC,41.0253685,29.094
DD-528C08C853A746218A8C-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,18 dk.,"13,8 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-5397CE4FD5FA47BDB45A-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,20 dk.,"13,1 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-2BDBC52A883C4CBEA897-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,17 dk.,"10,3 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-3872B69360C244738D68-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,23 dk.,"14,2 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-CDEB89C7AB4C4160B380-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,14 dk.,"7,9 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-C699483EE2B04414A36C-2023-2-5,MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776,19 dk.,"11,8 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-5261A6E6585A4FF8B2E6-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,20 dk.,"19,8 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-7164163B30534115BB82-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,15 dk.,"9,3 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-1902C0E822954605B9EB-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,11 dk.,"5,8 km",MG-XYSU2IQIGAPSWURW4RZY,40.98750099999999,29.100184
DD-3B731D5EEA39420F9CB2-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,20 dk.,"16,4 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-94E7744F7D8540D3996E-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,12 dk.,"6,1 km",MG-0PAOFFWBA7LHKMQHZU5F,40.9789263,29.117322
DD-0DEDBD790E7C4D9B9FC9-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,25 dk.,"20,8 km",MG-8Y7P0IPO1TEELN1HDSZ9,41.0291666,29.2241438
DD-FF77EB0CF7974D01A0DC-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,9 dk.,"3,5 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-0F39F8AB8D8B4FAABE85-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,6 dk.,"2,3 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-D199859B96444D0DB7AC-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,21 dk.,"17,7 km",MG-PHFEHG3TXK15NYAUAKJV,41.0187193,29.1921149
DD-B3E6343BE16F4C63B760-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,10 dk.,"4,2 km",MG-EJNHCVEPCM9TCEP7WQT3,40.9901694,29.0239624
DD-4F225C2685F2481FB327-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,6 dk.,"2,7 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-9F6AB25961B4431ABAD6-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,12 dk.,"6,0 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-DAD159E6499244458C6F-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,10 dk.,"4,0 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-D407553E6AE84880BE67-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,3 dk.,"1,3 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-BD0ABDFF5F1A4FCB9CCA-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,8 dk.,"3,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-3586B220A040499AB61D-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,12 dk.,"4,5 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-D74523B237E74C8AA52E-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,10 dk.,"5,3 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-3EC1446735554ED5A203-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,11 dk.,"7,4 km",MG-YAWROOME9WOI7UMDOJBC,40.96451829999999,29.1072718
DD-93203229C36C4E68B559-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,20 dk.,"15,9 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-FAFEFA66136C4918A863-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,10 dk.,"5,4 km",MG-HKDDSLZ7DHNEXPDPO6OX,41.0010389,29.029593
DD-29AC4A4B631A4476B5C9-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,25 dk.,"21,3 km",MG-X9VCUJWHQBVPQAGDMGXV,40.8888229,29.1874825
DD-0F5EAB43ECC5436C81FA-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,21 dk.,"16,8 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-9453650DD57D42B8AAE9-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,22 dk.,"20,1 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-57DECFE76D8C4D18806D-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,13 dk.,"5,7 km",MG-MXSE2OEBH6HUM4ODCDN3,40.9511543,29.1021923
DD-80E6C678A325418186DC-2023-2-5,MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302,14 dk.,"9,9 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
