id,date,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-922FC38F1C3E415DAF58-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,41 dk.,"28,4 km",MG-CYVLXXHQB244PVVXVYU5,40.9331636,29.12641279999999
DD-5BB37F4ED28E4E608A1D-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,37 dk.,"29,4 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-B8285CA6F4FC44ACAB3A-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,24 dk.,"14,8 km",MG-QI7EFZUASU1CI2X7OP2Z,40.877133,29.23435
DD-285A29E3028C4F4DA9BB-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,58 dk.,"41,1 km",MG-SQXXEQ2NDMBM6FYLKIVH,41.025016,29.0188198
DD-D7E49CD1EA3D4776AF3B-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,37 dk.,"30,5 km",MG-OT3HMPVMUMGHFKJ2XSL8,40.9869642,29.1319157
DD-A90407279BFD48649849-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,46 dk.,"35,4 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-0F51DBFB1A4B45DF9D97-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,21 dk.,"12,9 km",MG-WZHAOPZ0KLRM0T1ZN6U7,40.8765881,29.2596582
DD-9B95A844403F440B8AFF-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,44 dk.,"36,4 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-7EFB71400C344D3890B1-2024-2-29,2024-2-29,DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,52 dk.,"40,9 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
