id,date,current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DD-85020788D8BD4960A54A-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,51 dk.,"23,9 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-61BDD367CE1C431FB759-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,16 dk.,"6,1 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-9512D6E95FCA420684F0-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,10 dk.,"3,7 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-2DC1446954A341789B17-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,22 dk.,"9,0 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-C31D765C69374CDC8C39-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,28 dk.,"12,8 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-6CEB768BED2D4C668BE0-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,47 dk.,"24,1 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-6844FF01623E46119D76-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,15 dk.,"4,9 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
DD-F9F5F245BF464293B688-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,21 dk.,"7,1 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-67C9BE1AB20147A5BA76-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,11 dk.,"2,9 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-D2756750653D4AE9B832-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,30 dk.,"9,6 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
DD-A6DD797356D045EBB38F-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,39 dk.,"16,5 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-B354ACFEE6D44B9AA85D-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,45 dk.,"19,0 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-4DB9108CDA43424EAF70-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,29 dk.,"13,2 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-2CF34B4581AB46019529-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,56 dk.,"31,0 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
DD-0DE86B15D08D49ADA0D3-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,31 dk.,"13,4 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-6A067882B8F14E43AEC2-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,26 dk.,"11,8 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
DD-8BBEDB277FA044C79873-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,54 dk.,"44,5 km",MG-VVESJOL8ESQXP6VK308G,40.9193435,29.3015336
DD-06F3A1CDC21448C9ADE3-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,46 dk.,"19,9 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-434D7F2ED74B401CABF5-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,54 dk.,"32,0 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-4EBE1D65A52548DCAE6B-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,15 dk.,"4,5 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-47C73E0FF6824FB4B0F4-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,50 dk.,"25,6 km",MG-QI7EFZUASU1CI2X7OP2Z,40.877133,29.23435
DD-5CEF1A363FA64A05B987-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,26 dk.,"12,0 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-8CCA37EC98504B788875-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,48 dk.,"25,9 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
DD-5A423BA62CB8483C994A-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,42 dk.,"17,6 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-7CDC91B057DE48E884DE-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,28 dk.,"12,6 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-2D1F2339F07D445D8FB4-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,22 dk.,"6,6 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-2EE777DA5131477BA3F0-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,40 dk.,"25,1 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
DD-26FB086F52784970A536-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,23 dk.,"11,2 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-5FB62804DB9B48F88DD9-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,52 dk.,"26,0 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
DD-33E0C672B2C349878681-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,30 dk.,"16,6 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-8CF9CC9223A44EA6920A-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,8 dk.,"2,9 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-494EACE62D474064813E-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,42 dk.,"18,5 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
DD-67389E10060E469BAB22-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,20 dk.,"6,6 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-B0DFEFC3498343CAB587-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,44 dk.,"20,9 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-F4D842397E914677BA9F-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,8 dk.,"2,8 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-7D9622B795B24A149A61-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,24 dk.,"8,9 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-4DFEEF4A16EB4CA1BBBC-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,16 dk.,"8,3 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-066E8ECEACB24A37AC30-2024-3-4,2024-3-4,MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298,19 dk.,"7,0 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-CB7450FC15C84815A8DD-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,23 dk.,"17,9 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
DD-389A13DD51A942C7BDB1-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,28 dk.,"22,4 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DD-68DAEC967C874998A0F8-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,33 dk.,"23,8 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
DD-CC346CD8C6A84938A7C4-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,24 dk.,"18,3 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-AD8DDD2385884EE7AFAA-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,34 dk.,"24,6 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-2C500A29949142C8BFEE-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,34 dk.,"19,6 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-BBF367F8623D428592FE-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,22 dk.,"12,3 km",MG-G8SER5RHTGTJXVCA9V2M,40.9395705,29.3176217
DD-53CC30226684477087B8-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,32 dk.,"22,4 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
DD-87EA7E00128740479BED-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,21 dk.,"18,4 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-31289AEF25364438B0DD-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,21 dk.,"15,9 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
DD-83B6C8B296C64A08A855-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,36 dk.,"20,3 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-FA56DA0FDDAC42B9BA5F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,33 dk.,"24,2 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
DD-5D1AFAEC092D4B1E921F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,30 dk.,"19,0 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-C8094FC830914348AE32-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,38 dk.,"23,4 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
DD-745911B12BDA43DC911F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,18 dk.,"13,7 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-4410D7EDC983436BA23F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,31 dk.,"23,4 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
DD-00964027FCA948789D8E-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,21 dk.,"15,6 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-F3D46509ACB848999705-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,12 dk.,"2,4 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-9BDFFB1648AC441BB2F6-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,31 dk.,"23,6 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-FDE7A18D76F244BF9BBC-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,37 dk.,"26,7 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-90705FC10009458BA299-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,31 dk.,"20,7 km",MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357
DD-5392E71C93AB4D8E88A2-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,25 dk.,"20,8 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-67D9C76533F74237B427-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,26 dk.,"21,0 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-BCCB8E1ABA1645D681B3-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,20 dk.,"14,1 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DD-9356E818358E4EB1BB19-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,41 dk.,"21,9 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-98028FCDDE1F4B6B8BCD-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,26 dk.,"32,1 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-5733B0F0A45843119662-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,23 dk.,"19,3 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
DD-E0755D978C9648FC800D-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,27 dk.,"21,7 km",MG-SWNY7GTJBI89E08T4JFL,40.8712304,29.2319842
DD-2CA6D88765C34A7DAD9A-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,20 dk.,"8,5 km",MG-VVESJOL8ESQXP6VK308G,40.9193435,29.3015336
DD-F7AD48313C674112B6FD-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,37 dk.,"26,6 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-F3966358536A4F09B431-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,28 dk.,"18,8 km",MG-OFSTOW3XC0I7KLN25IWP,40.899417,29.168842
DD-8E673D1088384611BE38-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,28 dk.,"23,0 km",MG-QI7EFZUASU1CI2X7OP2Z,40.877133,29.23435
DD-928B080882BD41E1B4F2-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,21 dk.,"7,0 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-88AC6F58DA744FCBAFB5-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,32 dk.,"19,5 km",MG-N5F1BSFYCBSWFCMPENYG,40.979588,29.0669776
DD-5BF100E4B0894F7182E8-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,27 dk.,"19,0 km",MG-PJTPBQMDNFYF13IHOERG,40.908962,29.161173
DD-07BF1A7AB0E548A0BE11-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,33 dk.,"24,6 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-C5DB6542D34A4023A1EC-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,20 dk.,"14,9 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
DD-3A7A95A749214B2EAA3F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,26 dk.,"21,4 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
DD-BD597DA7B50745C493DF-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,24 dk.,"19,1 km",MG-XSDFXJ93QHQOX0UBNDQN,41.0264167,29.1276244
DD-3FA4AE692C374A679E4F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,27 dk.,"19,9 km",MG-W3FTCGZLAAICT9DQCBSM,41.0326174,29.1135949
DD-4374021025084B86BA45-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,18 dk.,"14,6 km",MG-PLAUD8AN0LPMGFUJWAIO,40.9497961,29.173943
DD-FC4B638BF3F64D89B8EA-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,29 dk.,"23,4 km",MG-XS93CUGR22QDXP1C5RX3,40.8795759,29.2319681
DD-1F7F741DA0194A94BB67-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,39 dk.,"35,1 km",MG-UK1XOQD21BHA8OJA9NQV,41.1366471,29.090461
DD-27C4F063A6DF471694B8-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,29 dk.,"26,7 km",MG-QIZRDDGRTCPLIL0OQILI,41.095094,29.087229
DD-B958381E2225425DBA2F-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,16 dk.,"13,3 km",MG-O9ES1GAX0UT0LMEC4ED1,40.982326,29.132531
DD-297E6DE537FE4E709273-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,24 dk.,"18,1 km",MG-ZWI9E420TRNGRORREXG7,40.9899141,29.0844299
DD-CDB3D1723F9540AB8682-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,38 dk.,"21,3 km",MG-OQKXLDBMXGBBSWW0MYXC,40.9688014,29.061672
DD-21572982703D4A9CA9A3-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,28 dk.,"22,3 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DD-EFA2DAF660DF42B9B9C1-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,21 dk.,"17,5 km",MG-RCSKVKLO3QBCFEDUVI8R,40.922615,29.173975
DD-AF57E09E4BBE4C05BA54-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,31 dk.,"23,8 km",MG-VU46JMWBFPWZB2Z6G4IO,41.011559,29.0384443
DD-6E48B7E3C7D6446D9712-2024-3-4,2024-3-4,MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556,35 dk.,"24,6 km",MG-ZEYXNPOOQRFFM17CVHT4,40.9892774,29.0288635
DD-9450D8F8276640BD975B-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,30 dk.,"9,3 km",MG-0IPQOYIPCM4EQ8L5OLBI,40.9526798,29.1218732
DD-D72562324B5A4F6AB048-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,51 dk.,"30,3 km",MG-G8SER5RHTGTJXVCA9V2M,40.9395705,29.3176217
DD-D45EBAA74F494492B811-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,5 dk.,"1,1 km",MG-HOSMOXLSEJUNB6YAGKCM,40.98186700000001,29.0576302
DD-375B0F9E88EC4BCDABCB-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,44 dk.,"19,8 km",MG-E6HEGRWU1J4PBBGLINBN,40.889254,29.2001113
DD-2D30C639443E4BDAAA0F-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,8 dk.,"2,1 km",MG-KTQH2ADWMARCG0DLHWKX,40.9845564,29.0477845
DD-310693021AC849A6993C-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,16 dk.,"2,9 km",MG-2SYSVZEF8KLLWLVNFAQR,40.9718981,29.0739874
DD-46D1CD7EDA064E4BAB93-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,12 dk.,"3,9 km",MG-7XO7X914F4YUUW5WBHF0,40.9918965,29.0290998
DD-EB3190F5A1D942EEBE78-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,39 dk.,"13,8 km",MG-FPSXQ62YWQZ8GFRXNIUR,40.9191952,29.1641401
DD-ED99E6ECBE7C4F6F9899-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,16 dk.,"8,0 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DD-45A252FC6B3E43FFB17E-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,14 dk.,"5,1 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
DD-4C1C47F5B8FD4914AACE-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,22 dk.,"10,2 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DD-B9BAE54264464AA0B9C9-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,44 dk.,"23,4 km",MG-IRNSVKMNCXT4NDYFXQAD,40.9184004,29.2204548
DD-D6E17D8CAED04A3A92B1-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,19 dk.,"10,0 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DD-23775E29AAFA4081B17F-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,12 dk.,"3,3 km",MG-4JCGOHYUHUOCVVHKVKGE,40.9737143,29.0549652
DD-03C2AF5E0907448099C8-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,25 dk.,"12,7 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
DD-23EAB55166044FF9829F-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,19 dk.,"5,6 km",MG-FCQILG1RYT2W2HNIYPZC,40.983599,29.0237147
DD-F8F70C232D894411AC50-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,12 dk.,"5,5 km",MG-JMPF7MWR6SCBZIBCECIE,41.0005735,29.0673931
DD-8FCD5A0F034E49D5A99D-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,19 dk.,"5,9 km",MG-FUHNVEMA2ZKC0HFBTCUT,40.96255,29.075716
DD-FB0820D9F8EB451EA023-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,48 dk.,"21,0 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DD-7DC2BBB49EC64300A6E4-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,42 dk.,"21,2 km",MG-IA4YWZI8ZSBHVNYXTU3B,40.9313247,29.2141777
DD-C3926B9997414683A957-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,20 dk.,"4,5 km",MG-3IZZSUUU6FDKQLKWHOPB,40.9633215,29.0860626
DD-152E2BED37894A57883E-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,37 dk.,"10,7 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DD-188724F3CC024C6B8E6D-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,43 dk.,"20,2 km",MG-C1LGMZ7KTLQUDMPWOYLY,40.9696194,29.25556
DD-388CA490ACF54DC898F7-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,17 dk.,"5,1 km",MG-HGLGFZLGIHSV4E8KEV0D,40.9980402,29.0997271
DD-C99D23946F1341CAA54B-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,30 dk.,"16,7 km",MG-LJ99NJO1WVXRTWLTYJSS,41.034379,29.181869
DD-464EDB7454E347B58C56-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,25 dk.,"13,7 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DD-AE59FBEA7E3C48C0A00D-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,45 dk.,"22,6 km",MG-R3US4EXI19IFYPJGBGGE,40.879326,29.258135
DD-06BACB5C62EF48A0BB66-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,23 dk.,"8,8 km",MG-XNG4VMYICFBH7V9KRD9P,40.9939749,29.1226758
DD-65DF4E10078847FB85B0-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,40 dk.,"16,2 km",MG-LTWVHHDZLN26T8PU8VJM,41.0102647,29.2160216
DD-26B3E300E7A84C5880C2-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,16 dk.,"5,1 km",MG-NJ56INKIZI4WVHA0SBRH,40.9680529,29.0663491
DD-FCA0A77EB0684AC9ACD1-2024-3-4,2024-3-4,MG-CEDQAJNDAVIO6SAUBPVX,40.9864251,29.066357,49 dk.,"26,3 km",MG-UXJPDIXYECVETWF4FSH5,40.8661939,29.2749606
