current_id,current_latitude,current_longitude,duration,distance,next_id,next_latitude,next_longitude
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,47 dk.,"28,5 km",MG-GECDC2C5HLV93LCXOZ7S,40.9436066,29.1130171
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,50 dk.,"49,8 km",MG-0YQN4Q7IEZGB3TKJWO8H,41.024865,29.087227
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,55 dk.,"52,6 km",MG-BMYMWJ7TWHQPXZQNIFJV,41.0189417,29.0576298
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,41 dk.,"25,7 km",MG-FYEKUDWVT2HT9PHGOHQW,40.9227993,29.1298266
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,31 dk.,"21,7 km",MG-LEOVSQ2VO3KGWOCAKQNX,40.967565,29.26595
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,42 dk.,"27,0 km",MG-VISH8POGEX9TDVOGRACE,40.9227085,29.1342212
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,22 dk.,"12,9 km",MG-WZHAOPZ0KLRM0T1ZN6U7,40.8765881,29.2596582
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,45 dk.,"47,0 km",MG-W8BLMRKFKLFOQI1NLTYU,41.03332899999999,29.10136
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,58 dk.,"54,0 km",MG-FXIUSMKIJMHQCE5JSKRR,41.007548,29.049733
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,22 dk.,"14,9 km",MG-I9OFJAAFBTRDZKGHPZHW,40.8157139,29.3126996
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,39 dk.,"34,8 km",MG-MIUDLTMHB4IBGMX7QI9M,41.0162646,29.17775
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,57 dk.,"53,2 km",MG-3Y9X0UEV5LLRUAI9TMLQ,41.0443431,29.0453111
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,53 dk.,"52,1 km",MG-VCPWSHSGQKT0FTISJRDN,41.0209485,29.0394974
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,59 dk.,"53,2 km",MG-VJEUBK1JZEQGFUY13AYK,41.049788,29.0545406
DP-9NCBLLHI6RU2U7SXDNRH,40.8833157,29.3681184,56 dk.,"50,0 km",MG-AOUMXHKWRKWOZB5AZ7UN,41.0475223,29.0761274
